"","id","thread_id","author","author_full","author_followers","author_likes","author_videos","author_avatar","body","timestamp","unix_timestamp","is_duet","is_ad","music_name","music_id","music_url","music_thumbnail","music_author","video_url","tiktok_url","thumbnail_url","likes","comments","shares","plays","hashtags","challenges","diversification_labels","location_created","stickers","effects","warning"
"1578","7155285142720793862","7155285142720793862","joaressantos8","Joares Santos",6419,4444,723,NA,"##foryou #eleições  #bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷 22",2022-10-17 01:20:52,1665969652,"no","no","Beat Automotivo Tan Tan Tan Viral","7098939394085702406","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d5ed239eb50b4607b25d6829244876b7","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/ooAAAfewDDDNFAkaHpE8fpEM0CgEhE5A5cz0DF~c5_720x720.jpeg","WZ Beat","https://webapp-va.tiktok.com/984d3c58fd706749c04f669de4fbb075/67d1a203/kmoat/mps/logo/v2/r/p/v09044g40000cd6apjjc77ubhs5rhnn0/f66a705032d247f4acd047c62a071804/3aed737ce1219c2a925c3759176923bb/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=piBEGMXh8Zmo0_Ghbb4jV3xW8pWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApMzQzNWY3Z2RpN2c2ODo5aWcpcWs4a3g6bXM5ZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYDE1NF4zNC1gMTQvLy0tXjM6Yy1rb3BfNGBnXmEtLTExLS06&btag=e000b0000&definition=720p&du=8&item_id=7155285142720793862&l=202503101502182CD032EAFD02E9174431&logo_type=tiktok_m&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=joaressantos8","https://www.tiktok.com/@joaressantos8/video/7155285142720793862","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/615cd975d72d420d86198faf954f4703?lk3s=b59d6b55&x-expires=1741791600&x-signature=T%2BqOBySL503%2Ft%2FO21iDTifpzm3o%3D&shp=b59d6b55&shcp=-",566,31,177,9331,"foryou,eleições,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷","foryou,eleições,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷",NA,NA,"...até  Salomão já sabia. 
",NA,NA
"1579","7159953181672328453","7159953181672328453","luanasantos20022021","luanasantos20022021",379,1028,7,NA,"#22bolsonaro🇧🇷 #bolsonaro #2turno #bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷 ❤️🇧🇷❤️🇧🇷❤️",2022-10-29 15:15:15,1667056515,"no","no","Bolsonaro É o Melhor","6988348193000687618","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/63546e1d0117404883b05cc79d5c64fb","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/cef257ccbea14fc89b80a09d34102700~c5_720x720.jpeg","Saulo","https://webapp-va.tiktok.com/fc966385027b8931e9e12fddb0bc23a6/67d1a213/kmoat/mps/logo/v2/r/p/v09044g40000cdek4cbc77u2olieq6jg/dae03eedb20247fc8720e7569ca24a62/ec1a9c63d2126315045ca83034785c38/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&eid=1286&ft=piBEGMXh8Zmo0.4hbb4jVqd5DpWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApOTdkPDhoNTtpNzNlaDZoZ2cpbXRscng6ZTdoZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYC9eL2AzNC00YDQvL2FiLV46Y2QzYmkvNGBgaGEtLTExLS06&btag=e000b8000&definition=720p&du=15&item_id=7159953181672328453&l=20250310150226BA9F497E04CEDF1750FB&logo_type=tiktok_m&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=luanasantos20022021","https://www.tiktok.com/@luanasantos20022021/video/7159953181672328453","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/owJnOdreDBRBQ4eQjINAnQUbiIFRBxEXdIBRsa?lk3s=b59d6b55&x-expires=1741791600&x-signature=BMHuu%2Fhv0r48%2BCIaH1MpUum2Urc%3D&shp=b59d6b55&shcp=-",240,7,58,3269,"22bolsonaro🇧🇷,bolsonaro,2turno,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷","22bolsonaro🇧🇷,bolsonaro,2turno,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷",NA,NA,NA,NA,NA
"1580","7443097619238276408","7443097619238276408","givacordeiro","giva",15400,22900,462,NA,"Hey Boi cheguei  Bolsonaro e seus gados na Papuda 😆😆😆😆 #bolsonaro na Papuda já  #golpe #democracia #alexandredemoraes",2024-11-30 15:40:16,1732981216,"no","no","APT.","7426810399384815632","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ooHxBnfDQIxBZontIlGfpTy5PBxCgEccFO1OMg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/ow55AhvBoEyOsFzW9lHyBpxePAwBliXAiAADEw~c5_720x720.jpeg","ROSÉ & Bruno Mars","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/ocBLDJh6EBkSvIiX1fRTEOwB6fWzyQBQQ5ABin/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1514&bt=757&cs=0&ds=3&ft=4fUEKMXh8Zmo0.4hbb4jVqd5DpWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApPDM3NTw3OjxnN2U2ZWdoOWcpczs4djhqaXk4ZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYGMyLjEzYWIwLjY2NDEtMl46Y2QucmhkM2xxZnEtLTExLS06&btag=e000b0000&expire=1741791759&l=20250310150226BA9F497E04CEDF1750FB&ply_type=2&policy=2&signature=3a11a55bf9f25b4c2571912404721492&tk=tt_chain_token","https://www.tiktok.com/@givacordeiro/video/7443097619238276408","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oAsBvfnQAMRBi65EiyAxEEIBLQrJSOkBz4fSdw?lk3s=b59d6b55&x-expires=1741791600&x-signature=VE3plCKTuIUqUSQYIMxseTZf%2BEo%3D&shp=b59d6b55&shcp=-",191,17,506,23800,"bolsonaro,golpe,democracia,alexandredemoraes","bolsonaro,golpe,democracia,alexandredemoraes",NA,NA,NA,NA,NA
"1581","6985907200325668101","6985907200325668101","renatageovani","Renata Geovani",3356,6160,1554,NA,"#bolsonaro2022 #@bolsonaristas @bolsonaboeditsc @bolsonaro38 @bolsonaro.oficial",2021-07-17 14:47:54,1626533274,"no","no","Alors on danse - Slowed","6942182583350332165","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oMn8UaCshfzgn3xo7bBthQHQG9ueQnJceJDAFD","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/ogkkBTW5iYpjrtsAvdARiAJ4U1aWAErEAZBA3~c5_720x720.jpeg","Stromae","https://webapp-va.tiktok.com/a95efc3b15fde8c5e60171bfd6aff256/67d1a20e/kmoat/mps/logo/v2/r/p/v09044g40000c3penq3c77u95bdk5sag/1a49bad368f6439db3daba4422d70b00/0db2494b4e15dc95a27d44658c7d6be6/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=piBEGMXh8Zmo0.4hbb4jVqd5DpWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApMzNnNTdlZ2U8N2k5Z2U3NGcpZDhnOHg6NnFzZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYC1fNC8xXl4wYTAzNTBeNl46Y2RwaF82NGBuYjAtLTExLS06&btag=e000b0000&definition=720p&du=10&item_id=6985907200325668101&l=20250310150226BA9F497E04CEDF1750FB&logo_type=tiktok_m&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=renatageovani","https://www.tiktok.com/@renatageovani/video/6985907200325668101","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/34afcae8b60f4a8e8c7b6b6bae3aa948?lk3s=b59d6b55&x-expires=1741791600&x-signature=NSc3qFY9520elahM5ZhQv7BrbrU%3D&shp=b59d6b55&shcp=-",49,1,2,1228,"bolsonaro2022","bolsonaro2022",NA,NA,"QUANDO EU FALO QUE TENHO UMA FOTO COM O PRESIDENTE BOLSONARO 
AS PESSOAS DUVIDAM!
😒🤔 Tá aí meu retrato 📷
com o presidente bolsonaro ❤
","Corações saltitantes",NA
"1582","7476848983910993158","7476848983910993158","xexeu.de.bananeira","Xexéu DI bananeira",8536,361,75,NA,"#bolsonaro2022 #bolsonaro22 #nicolasferreira🇧🇷",2025-03-01 14:32:48,1740839568,"no","no","original sound - DJNICK","7253831342953138950","https://v77.tiktokcdn.com/3f6c3fd6c333f3224e55bc09aa96e2e3/67d050ee/video/tos/useast2a/tos-useast2a-v-27dcd7/oUFyL0SUABAEAEqwoEf2VykzZNEZ7TWhgKACqE/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThPX_OOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3Ntazc6ZmZmbDMzNzU8M0BpM3Ntazc6ZmZmbDMzNzU8M0Bvai8vcjRnZmlgLS1kMTZzYSNvai8vcjRnZmlgLS1kMTZzcw%3D%3D&vvpl=1&l=202503101502287C8D1C78ACD6DB186E07&btag=e00050000&cc=13&download=true","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7332343680583335969~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=6219fb3e&x-expires=1741791600&x-signature=gu9AXXUPxf6FoutOt5jHcRgtuDQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=maliva","DJNICK","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oMUSvOYEQp6izZMxEGCW8RZai8ndDNAZBIuFB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=404&bt=202&cs=0&ds=3&ft=4fUEKMXh8Zmo0x4hbb4jV7te8pWrKsd.&mime_type=video_mp4&qs=0&rc=aGhoNmdpPDQ6Mzg0ZjlpZkBpM2hzNms5cnBreTMzNzczM0BeMmNjMDVjNmExMjMtNl42YSNhbmFgMmRrZi5gLS1kMTZzcw%3D%3D&btag=e000b8000&expire=1741791765&l=202503101502287C8D1C78ACD6DB186E07&ply_type=2&policy=2&signature=66377d72ff14c82478a1817a235c3510&tk=tt_chain_token","https://www.tiktok.com/@xexeu.de.bananeira/video/7476848983910993158","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o0Qv9ZBYdDBIEUSOA3HWNiZxaAo8GiEZAMuLX?lk3s=b59d6b55&x-expires=1741791600&x-signature=56Du2iV5NffSKqYqQ5XMDbuNsAc%3D&shp=b59d6b55&shcp=-",275,55,6,1354,"bolsonaro2022,bolsonaro22,nicolasferreira🇧🇷","bolsonaro2022,bolsonaro22,nicolasferreira🇧🇷",NA,NA,"EU VOTO NO CAPITÃO 
E  VOCÊ TAMBÉM??
SIM ! criador de conteúdo","Tela Verde",NA
"1583","7157458171601177861","7157458171601177861","rosa.crv","rosa 🥀",1052,8877,276,NA,"#bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷 mitooo",2022-10-22 21:53:19,1666475599,"no","no","Hino Nacional Brasil - Hino Nacional Brasileiro","6780480254931634178","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/okZBdFB4dsbfBqct1n07C8QzDfQtYqbkDwBYEg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/494bf7bd880145ef98adbcf909fcacfc~c5_720x720.jpeg","Kpm National Anthems",NA,"https://www.tiktok.com/@rosa.crv/video/7157458171601177861","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/88fc16d72b0d46abb6d4175c7ab3c92f?lk3s=b59d6b55&x-expires=1741791600&x-signature=xkWygvyTuqnFw3bAqV0Lb%2BX%2Bm28%3D&shp=b59d6b55&shcp=-",1518,122,72,8433,"bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷","bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷",NA,NA,"MOSQUEIRO 22/10/22
22🇧🇷🇧🇷🇧🇷BELÉM/PÁ","Belle",NA
"1584","7478850514692705591","7478850514692705591","xexeu.de.bananeira","Xexéu DI bananeira",8536,361,75,NA,"#nicolasferreira🇧🇷 #bolsonaro2022🇧🇷😎 #bolsonaro22",2025-03-06 23:59:44,1741305584,"no","no","Hino Nacional Brasil - Hino Nacional Brasileiro","6780480254931634178","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/okZBdFB4dsbfBqct1n07C8QzDfQtYqbkDwBYEg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/494bf7bd880145ef98adbcf909fcacfc~c5_720x720.jpeg","Kpm National Anthems","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/oEKXQCAXeghl8jYgX0IlG2QGBg21M8MCSeePoo/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=414&bt=207&cs=0&ds=3&ft=4fUEKMXh8Zmo0f4hbb4jVZSuxpWrKsd.&mime_type=video_mp4&qs=0&rc=ZjU7OmQ4N2c6aDg7ZTRkZ0BpMzQ4aXY5cnA2eTMzNzczM0A0YV8vYl5hXl8xXi0yNS0tYSNoYzVpMmRrYTJgLS1kMTZzcw%3D%3D&btag=e000b8000&expire=1741791770&l=202503101502336B26F3FD66992A188593&ply_type=2&policy=2&signature=dd8355f13e4e4f7fdbd7f7f4937c001d&tk=tt_chain_token","https://www.tiktok.com/@xexeu.de.bananeira/video/7478850514692705591","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ogVnfQbCdAi5BRQQQIFQybJDaf6DvdjEBEBOUQ?lk3s=b59d6b55&x-expires=1741791600&x-signature=LMKkvWKEj8bZDAEsZGbsX7cYLtQ%3D&shp=b59d6b55&shcp=-",145,39,2,803,"nicolasferreira🇧🇷,bolsonaro2022🇧🇷😎,bolsonaro22","nicolasferreira🇧🇷,bolsonaro2022🇧🇷😎,bolsonaro22",NA,NA,NA,"Tela Verde",NA
"1585","7479572774231543046","7479572774231543046","xexeu.de.bananeira","Xexéu DI bananeira",8536,361,75,NA,"#bolsonaro2022 #nicolasferreira🇧🇷 #bolsonaro2022🇧🇷😎 #bolsonaro22",2025-03-08 22:42:29,1741473749,"no","no","Dr. Jeckle and Hyde Park","7353680623565785089","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oU3LeaC5QvzgISrZreLRbYxIMJGFQGfYGdIAFD","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/ooAEQEijgCpDBH7eZFf9YmDBQADb4EtckAkEAN~c5_720x720.jpeg","Carnaby Street Pop Orchestra","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/osdOKejLGCDPLeNIlMIxYbQ9mCSIaoegDkj98A/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=354&bt=177&cs=0&ds=3&ft=4fUEKMXh8Zmo0f4hbb4jVZSuxpWrKsd.&mime_type=video_mp4&qs=0&rc=OGhpPDtpOGU2OzhmOGc4OEBpM2tnO2o5cjdmeTMzNzczM0AuMi1jMzQyX18xLV41XmA0YSNucmpvMmRrYzNgLS1kMTZzcw%3D%3D&btag=e000b8000&expire=1741791770&l=202503101502336B26F3FD66992A188593&ply_type=2&policy=2&signature=3285757ffa3daad084f931006306fda4&tk=tt_chain_token","https://www.tiktok.com/@xexeu.de.bananeira/video/7479572774231543046","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oESfm0QjREtmIxFCEPYgDeDhFSfAAC9znIxMi3?lk3s=b59d6b55&x-expires=1741791600&x-signature=zSN%2F13%2B5yiqKIOjRLTMUfrg4KIY%3D&shp=b59d6b55&shcp=-",90,11,3,671,"bolsonaro2022,nicolasferreira🇧🇷,bolsonaro2022🇧🇷😎,bolsonaro22","bolsonaro2022,nicolasferreira🇧🇷,bolsonaro2022🇧🇷😎,bolsonaro22",NA,NA,NA,"Tela Verde",NA
"1586","7147840727081438470","7147840727081438470","emersoncosta8273","emersoncosta8273",80,3183,46,NA,"#bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷 #22",2022-09-26 23:52:45,1664236365,"no","no","O Homem Disparou","6891005459726075906","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oIs7vW5WAKeTGez7gfoQImDFAfB4wAoU13IAgY","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/104fd241ec9a4755a0cf1f6bfadfbd88~c5_720x720.jpeg","César Araújo","https://webapp-va.tiktok.com/16384b85b279cd15005c0870404ed7ae/67d1a219/kmoat/mps/logo/v2/r/p/v09044g40000ccp3ku3c77u8lb96atk0/6572fbe7c6974ba29180bfa7d552e27d/60c49483e4be44e12826b3a529c62a10/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=piBEGMXh8Zmo0f4hbb4jVZSuxpWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApOmg4Z2RlOzxkNzxmaGk6OWcpbmQ8b3g6Nm5zZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYGEvLzI0Yy0uL180MzRfLzI6Yy1xM181NGByMGAtLTExLS06&btag=e000b0000&definition=720p&du=14&item_id=7147840727081438470&l=202503101502336B26F3FD66992A188593&logo_type=tiktok_m&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=emersoncosta8273","https://www.tiktok.com/@emersoncosta8273/video/7147840727081438470","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3d489ef8a71c4fcc9e44bf9f808f5107?lk3s=b59d6b55&x-expires=1741791600&x-signature=Jld9ZSu0vSyugn4MK%2BhkrG2dXbU%3D&shp=b59d6b55&shcp=-",151,5,17,2316,"bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷,22","bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷,22",NA,NA,NA,NA,NA
"1587","7338533421603491078","7338533421603491078","patriota0093","patriota",1489,137,37,NA,"#brasil #bolsonaro2026 #bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷 #noticias #urgente #xandao #nação #globo",2024-02-22 20:57:44,1708635464,"no","no","Inspirational","7288226217396242433","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oMnG4DWgtYeJMeCt6QHbBdc14oECBZgUJlQPCB","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/oIf7ArzAQncJEgEsCMEF8tHDBCA4DEZNsfQCAB~c5_720x720.jpeg","neozilla","https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c801-us/oc9CH6QDFi9bAAklNy36IaoCpiI3fg6BEXtV64/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=928&bt=464&cs=0&ds=3&ft=-Csk_mrMPD12N7-MEE-Ux8G2pYKt3wv25DcAp&mime_type=video_mp4&qs=0&rc=NTQ0OjYzZGk3M2VnNDM6ZkBpanRxa3E5cnd1cTMzNzczM0AzMzUzYWIzXzYxLS80YjFgYSNhb20vMmRjNl9gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1741791804&l=20250310150237513290149C5789183818&ply_type=2&policy=2&signature=b35c118064cdd2fba39aa55c26fa8efc&tk=tt_chain_token","https://www.tiktok.com/@patriota0093/video/7338533421603491078","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/owfx0cEQIBQl1c1fOtFJXG372UTbwEAKDB7RBu?lk3s=b59d6b55&x-expires=1741791600&x-signature=kCNWsRIb%2FxvEQIZxJ8kKp9EpXq4%3D&shp=b59d6b55&shcp=-",433,51,56,4735,"brasil,bolsonaro2026,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷,noticias,urgente,xandao,nação,globo","brasil,bolsonaro2026,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷,noticias,urgente,xandao,nação,globo",NA,NA,NA,NA,NA
"1588","7469548312098639109","7469548312098639109","bolsonaro.motivation","O líder",25800,7,180,NA,"🇧🇷 #tiktokbrasil #fyp #bolsonaro #viral_video",2025-02-09 22:22:30,1739139750,"no","no","Epic Music(863502)","6873501791145691137","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/826033f166d448029eefc3940921daaf","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/568a79982fd64d27bf506255ecb58f1e~c5_720x720.jpeg","Draganov89",NA,"https://www.tiktok.com/@bolsonaro.motivation/video/7469548312098639109","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ooEZp6K0iPtikJBIA5DQQEBOpUoTAw1QqqMyS?lk3s=b59d6b55&x-expires=1741791600&x-signature=toyIENXf%2Blyirr%2B%2FsFswzzzASyk%3D&shp=b59d6b55&shcp=-",894,163,31,6033,"tiktokbrasil,fyp,bolsonaro,viral_video","tiktokbrasil,fyp,bolsonaro,viral_video",NA,NA,NA,NA,NA
"1589","7097941539422342406","7097941539422342406","fhagocosturacriativa","fhagocosturacriativa",5139,12100,376,NA,"#familia #bolsonaropresidente #fathimagommes #mulherededireita #bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷 #deusacimadetodos🙌 #nossabandeirajamaiserávermelha #patriotascombolsonaro #brasil🇧🇷 #mulherededireita",2022-05-15 12:38:19,1652618299,"no","no","Oração pela Família","6709396261709023234","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/okztyEeDgM1BZ88FfcnZBOC8IOzFxcM68a5dVQ","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/19dbc5acbb764dc2a4f30fb64e5545c5~c5_720x720.jpeg","Padre Zezinho scj","https://webapp-va.tiktok.com/fb2203ed4f789bede6114cf1c10b74cb/67d1a218/kmoat/mps/logo/v2/r/p/v09044g40000ca0f5a3c77udbjl1sas0/b013442d396445409b65cd2f22190f40/10cb36997b5ffeb6111a5c4ef949de60/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=bLZkJmrMPD12N7-MEE-Ux8G2pYKt3wv25DcAp&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApNzM0NTVmOTw3Nzk2NTc0ZWcpdnZvZXg6NjgzZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYC1jNi9jYTJfLTIxNmExMC06Yy1eLmdhNGBeY14tLTExLS06&btag=e000b0000&definition=720p&du=10&item_id=7097941539422342406&l=20250310150237513290149C5789183818&logo_type=tiktok_m&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=fhagocosturacriativa","https://www.tiktok.com/@fhagocosturacriativa/video/7097941539422342406","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5b6d6f23e83041caa6638834a03dd356?lk3s=b59d6b55&x-expires=1741791600&x-signature=L5Ly%2F8uZF0nmzQ2CGHvpcKOkjLI%3D&shp=b59d6b55&shcp=-",206,14,30,3194,"familia,bolsonaropresidente,fathimagommes,mulherededireita,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷,deusacimadetodos🙌,nossabandeirajamaiserávermelha,patriotascombolsonaro,brasil🇧🇷,mulherededireita","familia,bolsonaropresidente,fathimagommes,mulherededireita,bolsonaro2222🇧🇷🇧🇷🇧🇷🇧🇷,deusacimadetodos🙌,nossabandeirajamaiserávermelha,patriotascombolsonaro,brasil🇧🇷",NA,NA,"DOMINGOU!",NA,NA
"1590","7479828099731868983","7479828099731868983","paulohenriquelovo22","🇧🇷🇧🇷PAULO HENRIQUE🇧🇷🇧🇷",30100,86900,371,NA,"#DIREITASEMPRE #BOLSONARO #BRASIL🇧🇷 @🇧🇷🇧🇷PAULO HENRIQUE🇧🇷🇧🇷 @🇧🇷🇧🇷PAULO HENRIQUE🇧🇷🇧🇷",2025-03-09 15:13:16,1741533196,"no","no","Eu Te Amo Meu Brasil","6703744308727515138","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0826132a3a90444082c2fff2fc150680","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/91cc454c75be478e888a29e1e1c669b6~c5_720x720.jpeg","Os Incríveis","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/oAN8ADfQIDF1Cg0fIgjNHSPBsfjWmA5AEIoCgY/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1530&bt=765&cs=0&ds=3&ft=-Csk_mrMPD12N7-MEE-Ux8G2pYKt3wv25DcAp&mime_type=video_mp4&qs=0&rc=ZTczO2c4NDMzPDxnPDNpZEBpMzlqM2s5cnd0eTMzNzczM0BjLzReNDYyXjUxYl4vMTM1YSNmanJzMmQ0czNgLS1kMTZzcw%3D%3D&btag=e000b8000&expire=1741791775&l=20250310150237513290149C5789183818&ply_type=2&policy=2&signature=ada59d7e0e94da8597a7a4516902efdb&tk=tt_chain_token","https://www.tiktok.com/@paulohenriquelovo22/video/7479828099731868983","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oEIDPmCjU001ICkec8fCELiAEHSANGmIDgfFjs?lk3s=b59d6b55&x-expires=1741791600&x-signature=mk9P9b2EOJ5KqhOmlj3KbvqHh4M%3D&shp=b59d6b55&shcp=-",407,21,10,1030,"direitasempre,bolsonaro,brasil🇧🇷","direitasempre,bolsonaro,brasil🇧🇷",NA,NA,"DESISTIR JAMAIS 
JUNTOS E UNIDOS 
VAMOS VENCER  FORÇA E HONRA","Blur",NA
